created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 15:29:34 +0000 2023;1717926518083694859;"Seorang duta besar Israel memberikan presentasi tentang betapa baiknya mencuri tanah Palestina dan para pelajar keluar dari sana. https://t.co/SIxNsnr987";0;0;0;0;in;621924795;1717926518083694859;EddieFisher_id;https://twitter.com/EddieFisher_id/status/1717926518083694859
Fri Oct 27 15:29:09 +0000 2023;1717926415041998911;"Mereka adalah orang2 Yahudi tahun 1940, datang ke Palestina sbg pengungsi, melarikan diri dari Hitler di Jerman. Sekarang mereka klaim Palestina adalah tanah mereka, menyerang rakyat Palestina  Give them an inch and they will take a yard  #zionistlandthiefpalestine #freepalestine https://t.co/pnCBdihBBe";0;0;0;1;in;181509540;1717926415041998911;erna_st;https://twitter.com/erna_st/status/1717926415041998911
Fri Oct 27 15:28:44 +0000 2023;1717926310302159242;"@JassiBhai72 @HananyaNaftali Orang Palestina ingin membebaskan Palestina dari hal apa? Dari penjajahan Israel. Negara Palestina ada.  Israel yang tidak memiliki negara. Israel pendatang di Palestina. Tapi dia ingin memiliki negara,karna itu Israel menjajah Palestina";0;1;0;0;in;1533144576579407872;1717919700112294091;InskHas;https://twitter.com/InskHas/status/1717926310302159242
Fri Oct 27 15:28:39 +0000 2023;1717926288084656513;"@trtafrikaHA Allah yaye wa mutanen Palestina yaki. Allah mun kawu kukan mu, ya Allah kakure su a Kasan Palestine. Kayi maganen yahudu da Nasara da ke taimaka musu. Allah ka kawu karshin kisan yara da mana da Mata da marasa lafian Palestine.";0;0;0;0;in;386742380;1717922992687095828;RabiSidiAli;https://twitter.com/RabiSidiAli/status/1717926288084656513
Fri Oct 27 15:28:26 +0000 2023;1717926235441922114;"@Vickyone777 @DeHoutman_id Tipical kadrun. Lagi bahas Israel Palestina, komentarnya ntar kemana mana. Ngga nyambung. 🤦";0;1;0;0;in;1703140739788460032;1717901321775517824;DeinVIB;https://twitter.com/DeinVIB/status/1717926235441922114
Fri Oct 27 15:27:53 +0000 2023;1717926095499235728;"Based banget ada bendera Palestina di Payung";1;1;2;12;in;2334348769;1717926095499235728;adhmrdkn;https://twitter.com/adhmrdkn/status/1717926095499235728
Fri Oct 27 15:27:33 +0000 2023;1717926013450309956;"@diankrtn @DeHoutman_id kata siapa kristen mendukung penjajah Belanda? bukti, Teroris Hamas  kok didukung, setiap perang pasti jatuh korban sipil. jangan tolol lu kira dipalestina cuma ada orang islam aja. tengok sejarah Palestina sebelum islam masuk. tapi Hamas militan islam seperti Isis.";0;3;0;1;in;947189374738771968;1717894013943197723;Amox1L1N;https://twitter.com/Amox1L1N/status/1717926013450309956
Fri Oct 27 15:26:47 +0000 2023;1717925818046050617;"CNN siarin serial berita. Zionis Is**el at War katanya. Tapi yang hancur Gaza. Jumlah penduduk sipil yang mati berkali lipat di pihak Palestina. Kemudian -kata juru bicaranya- Biden ragukan angka korban jiwa itu.  Tapi propaganda kantor berita yang itu jelas sudah kalah dengan…";0;0;5;25;in;1052703629528854530;1717925818046050617;dr_koko28;https://twitter.com/dr_koko28/status/1717925818046050617
Fri Oct 27 15:26:44 +0000 2023;1717925806167736345;"Bu @Menlu_RI terimakasih atas dukungannya pada rakyat palestina";0;0;1;0;in;1149686276414570497;1717925806167736345;re4l_4kun;https://twitter.com/re4l_4kun/status/1717925806167736345
Fri Oct 27 15:26:25 +0000 2023;1717925728262766808;"@vior_ind @Tita83079013 Tp hrs steril dl Palestina dr hamas dan Israel mampu melakukannya";0;1;0;1;in;1348113827984855040;1717693907952402461;ManroeReinhard;https://twitter.com/ManroeReinhard/status/1717925728262766808
Fri Oct 27 15:26:03 +0000 2023;1717925635136614679;"Gaza diberikan kepada Palestina (Hamas). Namun kenyataanya hingga kini tetap tidak damai? Benar, Hamas itu bukan hanya sekedar wilayah namum hamas juga ingin meleyapkan Israel atau mengusir Israel, nah tentunya israel tidak ingin terjadi seperti itu, israel juga bekepentingan";0;1;0;0;in;1456455363675316232;1717925625133167044;omwss_301;https://twitter.com/omwss_301/status/1717925635136614679
Fri Oct 27 15:26:01 +0000 2023;1717925625133167044;""Yang penting teriak-teriak Israel Penjajah" Israel adalah negara sah, anggota PBB,dan diakui kedulatannya oleh ratusan negara anggota PBB. Palestina juga negara yang sah, yang berdiri pada tahun 1988 yang ditandai dengan deklarasi palestina.  Sedangkan Israel telah berdiri";0;1;0;0;in;1456455363675316232;1717925625133167044;omwss_301;https://twitter.com/omwss_301/status/1717925625133167044
Fri Oct 27 15:25:31 +0000 2023;1717925499102769258;"🇵🇸 🇮🇱 Conflict Update   Seakan² tidak menghiraukan kecaman dan hirauan pemerintah dan warga global, #Israhell tetap saja mengebom warga sipil #Palestine..  Sampai kapan dunia tega (terutama Umat #Islam) terhadap kekejaman yang dialami oleh warga #Palestina oleh pembantaian… https://t.co/Sqwdevzkdd";1;5;53;57;in;113764464;1717925499102769258;Avolanza;https://twitter.com/Avolanza/status/1717925499102769258
Fri Oct 27 15:25:29 +0000 2023;1717925491158790299;"@SammiSoh Kafir akhirnya bantu Palestina";0;2;1;2;in;1548508325960351744;1717904350645997715;Kenzu_001;https://twitter.com/Kenzu_001/status/1717925491158790299
Fri Oct 27 15:25:16 +0000 2023;1717925439426220406;"Kejahatan penjajah Israel atas Palestina, membunuh ribuan nyawa dari dulu hingga sekarang. Dunia tak akan diam. https://t.co/msu0CY8nCs";0;1;1;1;in;1576878374164652034;1717925439426220406;arifrosyid7;https://twitter.com/arifrosyid7/status/1717925439426220406
Fri Oct 27 15:24:58 +0000 2023;1717925362133557496;"@MardaniAliSera Ke palestina lah, koara2 doang... 🤣🤣.. maublihat seberapa besar jihadMU @MardaniAliSera";0;0;0;1;in;1275455353539330048;1717920735719813629;Albert77026440;https://twitter.com/Albert77026440/status/1717925362133557496
Fri Oct 27 15:24:41 +0000 2023;1717925292206072150;"Aksi damai dukung Palestina akan digelar di depan Kedubes AS via @arrahmah https://t.co/aO04HPDxSA";0;0;5;14;in;43872781;1717925292206072150;arrahmah;https://twitter.com/arrahmah/status/1717925292206072150
Fri Oct 27 15:24:28 +0000 2023;1717925235587252312;"@Fahrihamzah @Abdillahonim Alhamdulillah urusan Palestina masih Istiqomah saya kira sudah tercemar sekulerisme";0;0;0;0;in;1603552888303013888;1717758204392939542;kilalayu5;https://twitter.com/kilalayu5/status/1717925235587252312
Fri Oct 27 15:23:51 +0000 2023;1717925079261319661;"Hamas menawarkan membebaskan semua sandera di Gaza dengan imbalan Gencatan Senjata Lima Hari dan meminta pembebasan Tahanan Palestina yang ditahan di Penjara Israel.   Pembicaraan juga sedang berlangsung untuk pembukaan perbatasan Rafah.";0;1;9;68;in;497234852;1717891606869840049;yo2thok;https://twitter.com/yo2thok/status/1717925079261319661
Fri Oct 27 15:23:41 +0000 2023;1717925038811406719;"India sudah memulai penyerangan cyber ke Palestina #CyberWar #CyberAttack #FreePalestineFromZionist  https://t.co/jaCVYDcV9I";0;0;0;0;in;124625875;1717925038811406719;bian19;https://twitter.com/bian19/status/1717925038811406719
Fri Oct 27 15:23:09 +0000 2023;1717924906539892859;"@SammiSoh Dari awal Inggris sudah berbohong soal Istael fan Palestina, kalian yang membuat gaduh, solusinya, babtu bentuk 2 negara, Israel dan Palestina.";0;0;0;0;in;1469768970102136832;1717565499243221250;EkoYoeli1975;https://twitter.com/EkoYoeli1975/status/1717924906539892859
Fri Oct 27 15:16:24 +0000 2023;1717923204193485217;"@Monikaaa_77 🤣🤣🤣🤣🤣🤣 Org Indonesia yg paling palestina, merasa lbh palestina dr bangsa palestina itu sendiri";0;1;0;1;in;1709123175450288128;1717903518227726811;mas_veel;https://twitter.com/mas_veel/status/1717923204193485217
Fri Oct 27 15:16:08 +0000 2023;1717923139911602512;"@MarahIchsan Kata om roky gerung kalau yg menang engkong gembul otomatis yg naik jadi RI 1 anak pak lurah karena si engkong udh kecapekan terus kalau nanti diundang di forum bahas Palestina dia tahu apa planga plongo 😅";0;0;0;2;in;1683417407371776001;1717907150159429868;aria_fitria;https://twitter.com/aria_fitria/status/1717923139911602512
Fri Oct 27 15:16:03 +0000 2023;1717923118529007838;"@salimafillah Palestina itu bukan hanya butuh makanan dan obat obatan mereka butuh senjata untuk melawan karena monster gila bakal melakukan teror terus menerus sebelum kepalanya dibolongin pakai senjata";0;1;0;1;in;2493347328;1717899164087169252;Sarro_Man_Ro_a;https://twitter.com/Sarro_Man_Ro_a/status/1717923118529007838
Fri Oct 27 15:16:03 +0000 2023;1717923116335407466;"IG ku dilumpuhkan. Ga bisa posting feed/IGS. Karena ku selalu post soal Palestina. Yahudi Laknatullah sangat lick!  #Isarael https://t.co/ywRhlBwzl7";0;0;0;0;in;102970673;1717923116335407466;Nrulann;https://twitter.com/Nrulann/status/1717923116335407466
Fri Oct 27 15:15:36 +0000 2023;1717923006566293801;"@pooqimaq @convomfs aku udah baca , tapi coba cermati Kata katanya? Mereka terkesan cari aman, tidak berani menyebutkan Palestine, kalau memang mereka tidak terafilasi, harusnya berani klarifikasi seperti mcd oman, Dan langsung belasungkawa ke Palestina. Wajar aja kok mcd di demo, bkn cmn di indo";0;1;1;5;in;387691416;1717851330159718639;Taufik_Herdian;https://twitter.com/Taufik_Herdian/status/1717923006566293801
Fri Oct 27 15:14:51 +0000 2023;1717922818149822489;"@MardaniAliSera kapan mo berangkat ke palestina pak????";0;0;0;0;in;1321418881928359936;1717920735719813629;edhus81;https://twitter.com/edhus81/status/1717922818149822489
Fri Oct 27 15:14:02 +0000 2023;1717922612570190324;"@agazkhatergy_ @SammiSoh Masak pengungsi yahudi model kayak begini mau beli tanah...? Awal mereka dtg kepalestina dulu berharap belas kasih rakyat Palestina.... Skrg ngelunjak mau berkuasa..... https://t.co/ju1lcNUTfz";0;1;0;0;in;1648351041270984706;1717481472310067681;pingak_ted47752;https://twitter.com/pingak_ted47752/status/1717922612570190324
