created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 20 21:20:39 +0000 2023;1715478156797427814;"@tanyakanrl nder terlepas dr pacar km muslim apa bukan, org yang dukung israel aneh, nalar nya ga dipake? dari dulu kan sejarah palestina-israel ga dicari pun, org pada tau ya, pcr km aneh";0;0;0;0;in;1199288681036685312;1715333305682506075;awsiryn;https://twitter.com/awsiryn/status/1715478156797427814
Fri Oct 20 21:19:21 +0000 2023;1715477830006603845;"Apapun alasan kalian dibalik ini, mau bales dendam kek, apa kek (terutama negara² komunis) tetep aja makasi karna udah dukung Palestina";0;0;0;0;in;1388660851494641665;1715477830006603845;suvvxnori;https://twitter.com/suvvxnori/status/1715477830006603845
Fri Oct 20 21:18:29 +0000 2023;1715477612468801891;"Katibu Mkuu wa Umoja wa Mataifa Hakuna Suluhisho rahisi, isipokuwa ni kuanzishwa kwa  taifa la palestina.";0;0;0;0;in;1157317939961434114;1715477612468801891;AllyAhmednoor;https://twitter.com/AllyAhmednoor/status/1715477612468801891
Fri Oct 20 21:18:17 +0000 2023;1715477563106373836;"Bagi muslim/ah di seluruh dunia, fardu kifayah hukumnya untuk kita memperjuangkan kemerdekaan Palestina. Dan jangan lupa, bahwa Palestina adalah negara pertama yang mengakui kemerdekaan Indonesia. https://t.co/MYiI1BrUT2";1;1;6;28;in;1104745836213223424;1715477563106373836;snaaa00;https://twitter.com/snaaa00/status/1715477563106373836
Fri Oct 20 21:16:41 +0000 2023;1715477158909608095;"@KompasTV Sebelum Indonesia merdeka, segala bentuk perlawanan bersenjata ke penjajah Belanda akan sdisebut ekstrimis, perampok dan teroris....sekarang yg memperjuangman kemerdekan Palestina juga disebut teroris.";0;1;2;14;in;2224954962;1715436867120972085;bawono_geo;https://twitter.com/bawono_geo/status/1715477158909608095
Fri Oct 20 21:15:28 +0000 2023;1715476854726082857;"@LLiatono @InsanSabur Lagi usaha ya...? Memisahkan Hamas dari Palestina adalah usaha yg sia2. Cukup yg goblok elu aja.";0;0;0;0;in;1518800891289112576;1715182220518768855;gunturmount;https://twitter.com/gunturmount/status/1715476854726082857
Fri Oct 20 21:14:56 +0000 2023;1715476717043896567;"Pada kenyataannya,bantuan yang datang,tak hanya di peruntukkan bagi kaum muslimin saja,tetapi juga untuk kaum Nasrani dan Kaum Yahudi Palestina.Mereka berkata," Kami bukan muslim,mengapa kalian membantu kami? " Islam di ajarkan untuk menyayangi siapapun,dan saling berbagi,🙏🙏🙏";0;1;0;1;in;1588842390324137984;1715476068218663217;nenglaela93;https://twitter.com/nenglaela93/status/1715476717043896567
Fri Oct 20 21:13:18 +0000 2023;1715476306618671117;"Kalau lihat video betapa tegarnya orang-orang Palestina, rasanya jadi malu sendiri. Ternyata iman kita dan rasa syukur kita yg kurang bgt 🥲";0;0;0;0;in;1272175076218073090;1715476306618671117;aliensaurs;https://twitter.com/aliensaurs/status/1715476306618671117
Fri Oct 20 21:12:56 +0000 2023;1715476215304499262;"@ismailhasan13 Bodoh, saya ga bilang manhaj palestina, jari antum mendahului otak anda";0;1;0;0;in;230448332;1715210004490604639;arifbudz;https://twitter.com/arifbudz/status/1715476215304499262
Fri Oct 20 21:12:21 +0000 2023;1715476068218663217;"Alhamdulillah,yuk di tambah lagi semangat mengirimkan bantuan ke Palestina,kalau bukan kita,siapa lagi? Banyak orang berlimpah harta tapi tak terpanggil oleh Allah untuk membantu,karena fitnah yang di gelontorkan oleh Zionist,membuat Islamopobhia,tapi tak apalah 💪 https://t.co/fXnqyRn59h";0;1;1;1;in;1588842390324137984;1715476068218663217;nenglaela93;https://twitter.com/nenglaela93/status/1715476068218663217
Fri Oct 20 21:11:20 +0000 2023;1715475813355921887;"@Greschinov gimana kalo seandainya hamas itu beranggotakan bukan hanya dari islam aja? tapi juga ada agama2 dari palestina.   ngeri gak lu? mamam tuh teroris. bela hak kemerdekaan kok dibilang teroris";0;0;0;0;in;1294616878560600064;1715206831491145817;kolusevsky;https://twitter.com/kolusevsky/status/1715475813355921887
Fri Oct 20 21:11:03 +0000 2023;1715475743541793156;"@_nrynaa @yo2thok Justru kalau orang Palestina keluar dari Gaza, wilayahnya akan di ambil Israel. Itu yang diinginkan mereka. Dan akan sulit untuk kembali masuk. Paham kau dongok?!!";0;0;0;0;in;1526482296542351360;1715240239336415656;AccSutan;https://twitter.com/AccSutan/status/1715475743541793156
Fri Oct 20 21:08:57 +0000 2023;1715475212186308886;"@GNNANOW "Israa Al-Ja'abis, seorang perempuan Palestina yang ditahan oleh pendudukan Israel, telah menderita luka bakar parah di seluruh tubuhnya selama bertahun-tahun. Apakah ada kepedulian kemanusiaan di dunia ini? Apakah ada yang berupaya untuk membebaskannya?"";0;0;0;0;in;1113781562493923328;1715474337493299604;you_are_see;https://twitter.com/you_are_see/status/1715475212186308886
Fri Oct 20 21:08:35 +0000 2023;1715475120331071661;"Tandain mukanya  Menghina seorang muslim yang membela palestina nama pemain  Yang di hina karim benzema Dia mentri dalam france Gerald Darmanin https://t.co/llqlCFLoVF";0;1;6;22;in;1558329561783607296;1715475120331071661;opposite6892;https://twitter.com/opposite6892/status/1715475120331071661
Fri Oct 20 21:08:03 +0000 2023;1715474988814508156;"Hallow saudara2 kristiani...? Masih membela Israel? Mereka pembunuh kejam... Membela Palestina itu membela manusia yg dijajsh bukan hanya membela muslim... paham ya?";0;1;5;20;in;1486631613932834819;1715474988814508156;jari_droid;https://twitter.com/jari_droid/status/1715474988814508156
Fri Oct 20 21:06:41 +0000 2023;1715474644688580802;"@tanyakanrl Buat yang masih mikir kalau Palestina merdeka auto kiamat, tolong baca ini. Kiamat itu sunatullah, dan Palestina pun pernah dibebaskan oleh Umar bin Khattab dibebasin Umar bin Khatab kemudian Salahudin Al-Ayyubi. Apa langsung kiamat? Padahal itu udah ±1000th yang lalu. https://t.co/Odzm45EJDQ";1;1;8;37;in;1104745836213223424;1715347131085832564;snaaa00;https://twitter.com/snaaa00/status/1715474644688580802
Fri Oct 20 21:04:57 +0000 2023;1715474206119608785;"dari dulu juga narasinya selalu sama kita bela palestina tuh bukan cuma atas nama agama, tapi KEMANUSIAAN. cuma ya gitu, yang bebal banyak, yang gak peduli juga banyak.";0;0;0;0;in;918002859769077760;1715474206119608785;cokolatwafer;https://twitter.com/cokolatwafer/status/1715474206119608785
Fri Oct 20 21:02:06 +0000 2023;1715473488163864825;"@muchlis_ar @iNews Belanda menjajah di Indonesia rakyat Indonesia melawan Belanda jadi korban.  Cara berfikir yang pekok. Tiap hari zionis laknatullah ambil tanah rakyat Palestina dan membunuh warganya di tepi Barat lu  diam saja";0;0;0;0;in;1632651064150482944;1715131898287280231;ondarnis07;https://twitter.com/ondarnis07/status/1715473488163864825
Fri Oct 20 21:00:48 +0000 2023;1715473163457606019;"@Tita83079013 Pengkhianatan para pemimpin negeri islam terhadap Palestina....";0;0;0;0;in;1626780659900645378;1715281149860483371;kangmasuno;https://twitter.com/kangmasuno/status/1715473163457606019
Fri Oct 20 20:59:44 +0000 2023;1715472894606954572;"Israel pernah melumuri semen ke sumur sumber mata air yang dipakai warga Palestina 🥹  https://t.co/TkKIFKhWJ9";1;2;6;11;in;2328193494;1715472894606954572;bocorhaluus;https://twitter.com/bocorhaluus/status/1715472894606954572
Fri Oct 20 20:59:33 +0000 2023;1715472847513285096;"Setidaknya aku harus tidur walau beberapa menit. Tapi, ini tidak sama sekali. Ada aja gangguan. Jadi ngebayangin sodara2 di Palestina😭😭😭 Aku gak setiap saat, tapi mereka disana? Ya Allah 😭";0;0;0;0;in;1386153727;1715472847513285096;dyar_uthaa;https://twitter.com/dyar_uthaa/status/1715472847513285096
Fri Oct 20 20:54:50 +0000 2023;1715471661565391310;"@sinagano2 aq katakan ini dgn maksud Allah sudah menentukan Islam adlh pemenang di akhir zaman,kali ini kita lihat hanya Hamaz yg membela,akan ada waktunya yang lain utk menemukan jalannya takdirnya sndiri utk brgabung bersatu.karena Palestina itu penting bagi islam. https://t.co/sZ3HpDE1HJ";0;1;0;0;in;1025438720810311680;1713855966155010195;Dyra_Xannora;https://twitter.com/Dyra_Xannora/status/1715471661565391310
Fri Oct 20 20:51:55 +0000 2023;1715470927125733541;"STOP THAT FUCKING ANTISEMITIC WORDS. PLEASE. Benci bgt mentang2 dulu jadi bulanan nazi dimana2 kl ada orang ngebela Palestina dibilang “you’re antisemitic”   heyyy we’re not hating jewish, we condemn Israel’s practices.";0;0;0;1;in;1067160133;1715470927125733541;hashuckss;https://twitter.com/hashuckss/status/1715470927125733541
Fri Oct 20 20:49:18 +0000 2023;1715470268431573401;"@tanyakanrl Emang masih ada yg mikir kalo clash Israel dan Palestina ini tentang agama ya? Serius nanya...";0;0;0;0;in;1682696334384709632;1715347131085832564;Alexursun;https://twitter.com/Alexursun/status/1715470268431573401
Fri Oct 20 20:49:10 +0000 2023;1715470234948338040;""Namanya Yusuf, usia 7 th, rambut keriting, kulit putih, dan ganteng." seorang ibu Palestina yg kehilangan anak laki2nya coba jelaskan kpd tim dokter di RS.  Apa daya, sang ibu jumpai Yusuf sdh tak bernyawa ....";0;0;0;0;in;1829447161;1715470234948338040;pritaspog;https://twitter.com/pritaspog/status/1715470234948338040
Fri Oct 20 20:48:27 +0000 2023;1715470053435642365;"@plutostaa @Nuyuybestiemu @tanyakanrl Kata siapa? Palestina dulu pernah dibebasin Umar bin Khattab, trus jaman Salahudin Al-Ayyubi. Kiamat kaga? Kan kaga padahal udah 1000th lebih.";0;0;0;2;in;1093057816397402112;1715347131085832564;Hopeseokjeong;https://twitter.com/Hopeseokjeong/status/1715470053435642365
Fri Oct 20 20:47:42 +0000 2023;1715469865283404054;"Wahai para pemimpin dunia Islam , lihatlah saudara saudara kita yang sedang berjuang di Palestina apakah kalian masih mau terus menerus berdiam diri? Zionis sedang membantai wanita lemah, orang tua dan anak-anak yang tidak berdaya di Palestina.  #FreePalestine #PrayForPalestine";0;0;0;0;in;1536491202304176128;1715469865283404054;AbdulRettob;https://twitter.com/AbdulRettob/status/1715469865283404054
Fri Oct 20 20:43:22 +0000 2023;1715468773577441343;"@um_fess Sedekah ke palestina";0;0;0;0;in;1426934075529388039;1715433732059111639;ninaayblue;https://twitter.com/ninaayblue/status/1715468773577441343
Fri Oct 20 20:42:15 +0000 2023;1715468495792877973;"Adakah donasi buat Palestina atas nama carat??";0;1;0;0;in;1480723801709023232;1715468495792877973;Eisaayanng;https://twitter.com/Eisaayanng/status/1715468495792877973
Fri Oct 20 20:41:06 +0000 2023;1715468204804383129;"@veolenes @ROGSAHL Ja du menar Palestina";0;0;0;1;in;1714901172778106880;1715329921638182992;sthlmshoger;https://twitter.com/sthlmshoger/status/1715468204804383129
Fri Oct 20 20:37:28 +0000 2023;1715467291733950919;"@NewGeneral2 @savorycrepe_ @Dnielknow @starryhway @tanyarlfes lo yg harusnya pake otak gblok, susah kalo mindsetnya call out idol ttg suatu isu=haters, anak2 di palestina meninggal dan lo masi aja bikin ini tentang masalah fangirl/haters, percuma sih jelasin jg, kalo udh dibutain idol di atas kemanusiaan pasti otaknya ga akan sampe krn gblk";0;2;0;0;in;2572362542;1715020380828807631;bisaberhasil;https://twitter.com/bisaberhasil/status/1715467291733950919
Fri Oct 20 20:37:28 +0000 2023;1715467291566260355;"Umat Islam di seluruh dunia sebagai satu umat berdiri bersama umat Islam di Palestina.Generasi penerus kita akan menyaksikan pembebasan Palestina, Tanah Suci dan Berkah serta kembalinya Daulah Khilafah Islam bi idznillah. #KhilafahMembawaPerubahanNyata  #AlAqsaStorm #ArmiesToAqsa https://t.co/Sqq1XGMXqM";0;0;0;0;in;255482837;1715467291566260355;latteofmylife;https://twitter.com/latteofmylife/status/1715467291566260355
Fri Oct 20 20:36:43 +0000 2023;1715467100414984673;"@DPP_PKB @aniesbaswedan @cakimiNOW Palestina membutuhkan bantuan negara kita dan negara lain. Tapi janganlah manfaatkan duka warga palestina utk bacotan politik jelang pilpres. Apalagi sbg kandidat cwapres. Janjinya terlalu muluk.";0;0;0;0;in;1707994219825213440;1715339524778393607;Nonox2314;https://twitter.com/Nonox2314/status/1715467100414984673
Fri Oct 20 20:35:27 +0000 2023;1715466782721687778;"@Hilmi28 Lha njengan mboten berangkat teng palestina";0;0;0;1;in;1491082327966957570;1715365067867504759;ayyubi_yusub;https://twitter.com/ayyubi_yusub/status/1715466782721687778
Fri Oct 20 20:34:42 +0000 2023;1715466592522563960;"@Pai_C1 Palestina membutuhkan orng Sprti mereka";0;0;0;0;in;1665578086543552512;1715143119682072726;Putrayudha94239;https://twitter.com/Putrayudha94239/status/1715466592522563960
Fri Oct 20 20:33:26 +0000 2023;1715466273331818931;"@littlebitjch @NewGeneral2 @savorycrepe_ @Dnielknow @starryhway @tanyarlfes susah kalo punya mindset call out idol ttg suatu isu = haters, anak2 di palestina meninggal dan lo masi aja bikin ini tentang masalah fangirl/haters, percuma sih jelasin juga, kalo udh dibutain idol di atas kemanusiaan pasti bakal terus ngebela, otaknya ga akan sampe";0;0;0;0;in;2572362542;1715020380828807631;bisaberhasil;https://twitter.com/bisaberhasil/status/1715466273331818931
Fri Oct 20 20:32:48 +0000 2023;1715466114007019661;"@Dnielknow @starryhway @NewGeneral2 @savorycrepe_ @tanyarlfes fans siwon knp dangkal dan sempit bgt pemikirannga dah, urgensinya aja beda, x emang produk zionist tp kalo diskip yg dirugiin bnyk orang, sosmed satu2nya harapan orang palestina buat spread awareness ke dunia apa yg sebenernya terjadi disana krn media besar dikontrol sama zionis";0;1;0;0;in;2572362542;1715020380828807631;bisaberhasil;https://twitter.com/bisaberhasil/status/1715466114007019661
Fri Oct 20 20:31:56 +0000 2023;1715465898637795696;"Buka TikTok isinya Palestina 😭 #FreePalestine liat anak kecil nungguin ibunya pake sendal sebelah dan perban di tangan kirinya, ayah yang cari anaknya, anak cewe nangis nyari ibunya 😭😭😭😭 sedih banget";0;0;0;0;in;892949621294510080;1715465898637795696;AnanulNahari;https://twitter.com/AnanulNahari/status/1715465898637795696
Fri Oct 20 20:31:12 +0000 2023;1715465712192442443;"@SammiSoh Membela Palestina itu udh konstitusi. Jadi apapun kebenarannya bela Palestina tetep gaspol biar ngawur juga. Bangsa idiot.";0;0;0;1;in;1629484556330860544;1715015231863488600;EstehKeanu;https://twitter.com/EstehKeanu/status/1715465712192442443
Fri Oct 20 20:31:11 +0000 2023;1715465707247501644;"Seorang aktivis Mesir @ zein_rahma berhadapan dengan jurnalis CNN —yang menyebarkan kebohongan tentang warga Palestina- di titik persimpangan Rafah dengan Gaza. 20.10.23  Melalui @ joe_hattab https://t.co/WL7VyQmaqz";2;14;125;243;in;1417079987614588931;1715465707247501644;thekuxell;https://twitter.com/thekuxell/status/1715465707247501644
Fri Oct 20 20:31:08 +0000 2023;1715465698372411810;"@Dnielknow @littlebitjch @NewGeneral2 @savorycrepe_ @starryhway @tanyarlfes dangkal dan sempit bgt pemikiran lo, urgensinya aja jelas beda, x emang produk zionist tp kalo diskip yg dirugiin banyak orang, sosmed satu2nya harapan orang palestina buat spread awareness ke dunia apa yg sebenernya terjadi disana krn media besar dikontrol sama zionist";0;0;0;0;in;2572362542;1715020380828807631;bisaberhasil;https://twitter.com/bisaberhasil/status/1715465698372411810
Fri Oct 20 20:28:45 +0000 2023;1715465095768375441;"@littlebitjch @NewGeneral2 @savorycrepe_ @Dnielknow @starryhway @tanyarlfes lo yg ga punya otak, pahami urgensinya tlol, urgensinya aja jelas beda, x emang produk zionist tp kalo diskip yg dirugiin banyak orang, sosmed satu2nya harapan orang palestina buat spread awareness ke dunia apa yg sebenernya terjadi disana krn media besar dikontrol sama zionist";0;1;0;0;in;2572362542;1715020380828807631;bisaberhasil;https://twitter.com/bisaberhasil/status/1715465095768375441
Fri Oct 20 20:28:30 +0000 2023;1715465034166653343;"@stawwbellyy Love bombing bisa di kirim ke timur tengah ga buat bantu palestina";0;1;0;0;in;301813795;1715435641197273448;bravers_;https://twitter.com/bravers_/status/1715465034166653343
Fri Oct 20 20:27:47 +0000 2023;1715464851328254110;"dan gue air mata gue turun tanpa sadar, bahkan ketika ketik rangkuman inipun masih kerasa pedihnya.  ya Allah dunia begitu tidak adil pada palestina, berikanlah keajaiban MU dan hentikan pembunuhan massal yang dipertontonkan akhir akhir ini.";0;0;0;0;in;866411131;1714348195390898442;qoqoalaydrus;https://twitter.com/qoqoalaydrus/status/1715464851328254110
Fri Oct 20 20:27:46 +0000 2023;1715464847520104657;""tapi dilain sisi ketika kita membicarakan palestina, tidak ada nama, memori, silsilah keluarga dan semacamnya. yg kita dapat hanyalah ANGKA, hari ini korban sekian, esok korban sekian, nyawa orang palestina tidak lebib dari statistik angka"";0;1;0;0;in;866411131;1714348195390898442;qoqoalaydrus;https://twitter.com/qoqoalaydrus/status/1715464847520104657
Fri Oct 20 20:26:43 +0000 2023;1715464583819976765;"Israel sesama kaum agamanya aja di bombardir wkwkwk lawak negara macam ini yg kalian bela berlandaskan 1 agama? Israel akan berbuat apapun sekeji apapun utk menghancurkan Palestine. Tpi Israel apa kau pernah merasa menaklukkan Palestina? Israel kau tdk akan bisa menaklukkan Islam";0;0;0;0;in;1631142726753484800;1715464583819976765;suicgurl;https://twitter.com/suicgurl/status/1715464583819976765
Fri Oct 20 20:26:04 +0000 2023;1715464422247014601;"@tanyakanrl Gegara Israel ama palestina aja gini gimana tahun depan ribut masalah presiden pasti lebih antiqeu lagi.";0;0;0;0;in;450640805;1715333305682506075;achink_bstrd;https://twitter.com/achink_bstrd/status/1715464422247014601
Fri Oct 20 20:25:18 +0000 2023;1715464228012978215;"ya allah kuat kan lah iman ku seperti engkau menguatkan iman orang orang palestina dan tempatkan mereka yang meninggal ditangan orang dzalim di tempat yang tertinggi dan berilah orang yang ditinggalkan olehnya keikhlasan dan ketabahan serta kekuatan hati aamiin.";0;0;0;0;in;1487681980011806721;1715464228012978215;ThemancalledKZ;https://twitter.com/ThemancalledKZ/status/1715464228012978215
Fri Oct 20 20:24:09 +0000 2023;1715463938899341493;"@dhenandar0770 @muchlis_ar Nuduh2 orang gak membenarkan tumpulnya nalar lu bos. Dasar otak udang. Bela Palestina aj smp segitunya heran.";0;0;0;0;in;1629484556330860544;1714783506545729636;EstehKeanu;https://twitter.com/EstehKeanu/status/1715463938899341493
Fri Oct 20 20:24:02 +0000 2023;1715463909443076306;"Kasih ijin lah biar mereka semua berangkat ke Palestina, jangan lupa bawa panahnya.  Hitung hitung sekalian mengurangi populasi orang goblok di Indonesia.";0;0;0;1;in;2299000382;1715463909443076306;davidyao74;https://twitter.com/davidyao74/status/1715463909443076306
Fri Oct 20 20:23:04 +0000 2023;1715463668492894259;"Ya allah nangis bnget liat nya 😭 Ya allah lindungilah mereka yg ada di palestina";0;0;0;0;in;1201705998152417281;1715463668492894259;vinkatica;https://twitter.com/vinkatica/status/1715463668492894259
Fri Oct 20 20:21:49 +0000 2023;1715463350677836054;"Tanah suci Palestina";0;0;1;1;in;178647951;1715463350677836054;ekokusumawijaya;https://twitter.com/ekokusumawijaya/status/1715463350677836054
Fri Oct 20 20:18:32 +0000 2023;1715462525448290574;"In Italian : #Palestina #Gaz #فلسطين_الان  #IsraelAttack  #IsraelTerorrist  #GazaHospital  #Gaza_Genocide  #GazaHospitalAttack  #PalestinianGenocide https://t.co/IFVMiRU27O";0;0;0;0;in;1085259415920480256;1715462525448290574;qo1en;https://twitter.com/qo1en/status/1715462525448290574
Fri Oct 20 20:17:21 +0000 2023;1715462228130836789;"@Miduk17 Kalah dong sama yg mau membebaskan palestina dari israel🤣";0;0;0;0;in;69239996;1715300921507541110;Tono_apa_tonie;https://twitter.com/Tono_apa_tonie/status/1715462228130836789
Fri Oct 20 20:16:18 +0000 2023;1715461961972847056;"@thinkdifferen33 @BenkwabiT55781 @dalalikiongoz We dont care sisi tunafuata maandiko nyiny pambaneni n dini zenu  ila vita y mashariki y kati Palestina hawatawahi shinda even all emirates";0;0;0;0;in;4885655895;1714959983719194979;MetelyWhiteman;https://twitter.com/MetelyWhiteman/status/1715461961972847056
Fri Oct 20 20:14:58 +0000 2023;1715461626504393061;"masih ada Teroris yang membantai ribuan sipil bilang kemanusiaan, Propaganda usang.. Hancurkan Hamas.. Bersihkan Palestina dari organisasi ini. baru akan damai di timur tengah";0;0;0;0;in;947189374738771968;1715461626504393061;Amox1L1N;https://twitter.com/Amox1L1N/status/1715461626504393061
Fri Oct 20 20:13:41 +0000 2023;1715461303764951442;"@BenkwabiT55781 @dalalikiongoz Point yako tukuunge mkono vita ya palestina n Jewish  wach tukwambia tuna akili timamu Biblia inasema atakayembariki israel naye nitambariki  ,kinyume chake? Fight your own buttle with your muslim brotherhood";0;0;0;0;in;4885655895;1714959983719194979;MetelyWhiteman;https://twitter.com/MetelyWhiteman/status/1715461303764951442
Fri Oct 20 20:13:40 +0000 2023;1715461302074962142;"@tanyakanrl Amerika masih bantu israel buat pertahanan sedangkan tanpa banguan aja palestina udah engap engapan,bantai hama/balas perlakuan hama boleh silahkan tapi hama itu bukan militer palestina.rumah sakit tempat ibada tempat pengungsian diratakan, apa yang kalian pertahankan?";0;0;0;0;in;1348537400063000579;1715347131085832564;itsyourbbyy;https://twitter.com/itsyourbbyy/status/1715461302074962142
Fri Oct 20 20:13:19 +0000 2023;1715461214372000041;"🇵🇸 Jamaah Palestina menunaikan shalat Jumat di jalan-jalan Al-Quds yang diduduki setelah dilarang mencapai Masjid Al-Aqsha.  #FreePalestine ❤🇵🇸 https://t.co/Q4TeiM9wMm";0;1;9;18;in;1221303175518420998;1715461214372000041;IFyou_611;https://twitter.com/IFyou_611/status/1715461214372000041
Fri Oct 20 20:13:01 +0000 2023;1715461137263976855;"Ya Allah selamatkan bumi Palestina , Peliharalah Masjid Al - Aqsa , Berikanlah kemerdekaan dan kekuatan buat rakyat Palestina untuk melawan tentara rezim ZIONIST YAHUDI ISRAEL. Aamiin..... 🇮🇩❤️🇵🇸 #FreePalestine #FreePalestina #FreePalestineFromIsrael https://t.co/mRXZ6qxFJm";0;0;0;1;in;541458723;1715461137263976855;andierilpeldi;https://twitter.com/andierilpeldi/status/1715461137263976855
Fri Oct 20 20:09:39 +0000 2023;1715460290589163598;"@BakarSmith ...Lalu itu dijadikan sandaran kalau bangsa Yahudi lah penduduk asli tanah Palestina.  Pertanyaannya: Semenjak kapan agama yg pernah berkembang disuatu wilayah sah dianggap sbg pemilik wilayah tsb? Bukankah negara kita dahulu kala pun pernah berkembang agama Hindu/Budha? ...";0;0;0;0;in;1282092787131793409;1715218350933254431;Fahrur12648728;https://twitter.com/Fahrur12648728/status/1715460290589163598
Fri Oct 20 20:07:49 +0000 2023;1715459826942349620;"@detikcom Percuma mau di gempur banyak pasukan tetep aja Palestina gak kalah, sudah di terangkan dalam Al-Quran";0;0;0;0;in;1701322869194817536;1715242440829944228;notnud02;https://twitter.com/notnud02/status/1715459826942349620
Fri Oct 20 20:07:44 +0000 2023;1715459807912792329;"@MDduo Ya Allah tolong lindungin lah saudara muslim kami yang ada di palestina😭";0;0;0;0;in;1270642283172392960;1715122732466147757;kthvintae;https://twitter.com/kthvintae/status/1715459807912792329
Fri Oct 20 20:07:07 +0000 2023;1715459651662422286;"Siapa yang gak nangis liat korban di Palestina... 💔";0;0;0;0;in;1464201474360152069;1715459651662422286;svtunning;https://twitter.com/svtunning/status/1715459651662422286
Fri Oct 20 20:06:19 +0000 2023;1715459450063212954;"@judahrenz @TurnBackWahabi @Ezharhap @muchlis_ar Kamu ngomong gini artinya ndak ngerti sejarah perang Arab Israel &amp  dampaknya bagi rakyat Palestina.";0;1;0;0;in;1188896232;1714783506545729636;Momonsimomon;https://twitter.com/Momonsimomon/status/1715459450063212954
Fri Oct 20 20:05:07 +0000 2023;1715459148849254639;"@judahrenz @Ezharhap @TurnBackWahabi @muchlis_ar Kamu ngomong gini artinya ndak ngerti sejarah perang Arab Israel &amp  dampaknya bagi rakyat Palestina.";0;1;0;0;in;1188896232;1714783506545729636;Momonsimomon;https://twitter.com/Momonsimomon/status/1715459148849254639
Fri Oct 20 20:04:42 +0000 2023;1715459045732323684;"@Fedexchies @songoftheYong @papasito_OF @tanyakanrl Trus Israel apaan korban? 75 tahun ngejaj4h Palestina. Bayi, perempuan, warga sipil udh byk bgt yg meningg4l. Buka mata woi jgn liat dri berita barat yg cuma bisa nyebarin hoax";0;0;0;0;in;1570714683677765636;1715333305682506075;aya18040575;https://twitter.com/aya18040575/status/1715459045732323684
Fri Oct 20 20:04:05 +0000 2023;1715458888659784163;"@judahrenz @Ezharhap @TurnBackWahabi @muchlis_ar Kamu ngomong gini artinya ndak ngerti sejarah perang Arab Israel &amp  dampaknya bagi rakyat Palestina.";0;1;0;0;in;1188896232;1714783506545729636;Momonsimomon;https://twitter.com/Momonsimomon/status/1715458888659784163
Fri Oct 20 20:03:34 +0000 2023;1715458760033096115;"Masyarakat Pidie Jaya Bergerak Serentak untuk Saudara di Palestina https://t.co/P6aRBATEbT";0;0;0;0;in;1400483594859028480;1715458760033096115;Liputangampong1;https://twitter.com/Liputangampong1/status/1715458760033096115
Fri Oct 20 20:01:54 +0000 2023;1715458339952607447;"@BakarSmith Sandaran para pembela zionisme Israel selalu legitimasi teologi yakni bangsa Israel bangsa terpilih yg memiliki hak atas tanah yg di janjikan. Lalu mereka mencari pembenaran historik dgn menampilkan bukti sejarah bahwa bangsa Yahudi jauh hari sdh menduduki tanah Palestina...";0;1;0;0;in;1282092787131793409;1715218350933254431;Fahrur12648728;https://twitter.com/Fahrur12648728/status/1715458339952607447
Fri Oct 20 20:01:53 +0000 2023;1715458336613871778;"@OmJ_JeNggot Biden... Biden... Israhell tuh nyerang rakyat Palestina bukan Hammas";0;0;0;0;in;1662338166014222336;1715169100455157802;putiksakura;https://twitter.com/putiksakura/status/1715458336613871778
Fri Oct 20 20:01:28 +0000 2023;1715458229722120658;"@AllahGreatQuran Ya Allah Yaa Mujibassailiin.... Lindungilah Palestina Ya Allah.. :"";0;0;0;0;in;768661484;1715128701913108895;mfirman_firdaus;https://twitter.com/mfirman_firdaus/status/1715458229722120658
Fri Oct 20 20:00:01 +0000 2023;1715457865849475231;"Pakai Kaos Ronaldo dan Jadi Korban Serangan Bom Israel dan hancurkan Gelora Impiannya jadi Pemain Sepak Bola Pro, Anak Palestina ini bikin trenyuh ...   Jadi #GibranMasukGolkar ? https://t.co/5FhPngonaX";3;5;13;75;in;178600446;1715457865849475231;mindaart;https://twitter.com/mindaart/status/1715457865849475231
Fri Oct 20 19:58:48 +0000 2023;1715457561422635406;"@blvbervie @nindy_sky @tanyakanrl Benerrr... Lagian di Palestina tuh ga cuma muslim aja huhu. Sedih banget liat mereka😞";0;0;0;1;in;1226864018054238209;1715347131085832564;temennyajaemin_;https://twitter.com/temennyajaemin_/status/1715457561422635406
Fri Oct 20 19:57:37 +0000 2023;1715457262603411751;"Seru banget blkg gue bule ngomongin palestina";0;0;0;0;in;93630554;1715457262603411751;hikaiueo;https://twitter.com/hikaiueo/status/1715457262603411751
Fri Oct 20 19:55:45 +0000 2023;1715456791600144817;"@DPP_PKB @aniesbaswedan @cakimiNOW Aamiin. Tp apapun hasilnya tetap kita akan selamatkan Palestina.";0;0;0;0;in;1336936399707070466;1715339524778393607;achewlmoslem1;https://twitter.com/achewlmoslem1/status/1715456791600144817
Fri Oct 20 19:55:42 +0000 2023;1715456780552241374;"@Partono_ADjem Saat Perang2 Ukraina dll Perannya apa Belio Um Perang Palestina sekarangpun apa perannya.... . Wong jari Wakil aja lama sehingga Daftar CaPres aja paling lama..... Apa baik Pemimpin lama mengambil keputusan...";0;0;0;1;in;174453386;1715412314814558313;Na_T1N4;https://twitter.com/Na_T1N4/status/1715456780552241374
