created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 13 23:21:07 +0000 2023;1712971759442628819;"Inilah fakta kebengisan Israel pada masyarakat Palestina.  Israel mengultimatum mereka untuk meninggalkan rumah mereka dan memberi mereka jaminan keamanan untuk pergi,  Tetapi segera setelah mereka meninggalkan rumah mereka, Israel mengebom mereka secara massal dengan pesawat… https://t.co/o4s5h9OTNs";1;0;1;5;in;158007705;1712971759442628819;wdtu;https://twitter.com/wdtu/status/1712971759442628819
Fri Oct 13 23:21:04 +0000 2023;1712971746557694274;"Pemimpin Muslim Global Serukan De-Eskalasi Perang Palestina-Israel  "Jika umat Islam bersatu dan bersatu, mereka akan memiliki suara yang kuat dan berdampak." - Hazrat Mirza Masroor Ahmad ATBA";0;1;0;1;in;99316586;1712971746557694274;ilbasugih;https://twitter.com/ilbasugih/status/1712971746557694274
Fri Oct 13 23:20:52 +0000 2023;1712971697434038286;"@QianzyZ Salah woi slah ...suka ngaku2 ....HAMAS itu TERORIS  yg jdi korban rakyat PALESTINA";0;0;0;0;in;1580291944324141056;1711904891009142960;lahedom99;https://twitter.com/lahedom99/status/1712971697434038286
Fri Oct 13 23:20:52 +0000 2023;1712971696922317178;"Mau ngapain??? Nyuruh rakyat Palestina pindah??? Lu sama aja kayak kasus disebuah pulau di negeri wakandi nyet. #GoToHellBiden";0;0;0;1;in;1084569967394095104;1712971696922317178;_bangagoengDuA;https://twitter.com/_bangagoengDuA/status/1712971696922317178
Fri Oct 13 23:20:05 +0000 2023;1712971498418549212;"@muchlis_ar Dan parahnya, masih banyak orang2 yg mendukung aksi hamas, padahal andai hamas dilenyapkan mgkin penduduk palestina akan hidup damai";0;1;0;0;in;4758766038;1712698295817240656;junregar30;https://twitter.com/junregar30/status/1712971498418549212
Fri Oct 13 23:20:04 +0000 2023;1712971496744989127;"@AlfredoDeBocori Ngumpul donasi seperti kapal  selam dulu. Gk sampai ke rakyat Palestina 😂";0;0;0;1;in;198620364;1712969901533786368;BlueSky217;https://twitter.com/BlueSky217/status/1712971496744989127
Fri Oct 13 23:19:28 +0000 2023;1712971342117781692;"@ekowboy2 Berbeda boleh tapi kalo urusan palestina jangan seperti orang goblok lah bela zionis";0;0;0;2;in;3311914735;1712763228156297303;SyuhandiD;https://twitter.com/SyuhandiD/status/1712971342117781692
Fri Oct 13 23:19:06 +0000 2023;1712971250795008235;"@Budygh82 @ekowboy2 Wkwk ga liat PD dunia kmrn diboikot gara2 ada israel jdi dah jelas dari awal Indonesia dukung palestina.";0;0;0;0;in;108901465;1712763228156297303;XyaVicks;https://twitter.com/XyaVicks/status/1712971250795008235
Fri Oct 13 23:19:00 +0000 2023;1712971225885241573;"@HusinShihab ini anjing2 bacot gede, disuruh brangkat ke palestina paling berak aja isi mulutnya";0;0;0;0;in;1704635156408274945;1712778582471454772;BatubaraNi51671;https://twitter.com/BatubaraNi51671/status/1712971225885241573
Fri Oct 13 23:18:49 +0000 2023;1712971181199085650;"@RandomWorldWar agak aneh emg, kesan nya serangan hamas ini jd alasan buat israel membumi hanguskan palestina, pdhl hamas udh jelas tau ga bakal menang.. bkn pro israel, tp tiap israel mau nge bom, pst penduduk sipil udh dikasih warning untuk evakuasi dulu, tp hamas mlh nyuruh tetap bertahan";0;1;0;1;in;983683388207841281;1712711345135878499;JonezJr_47;https://twitter.com/JonezJr_47/status/1712971181199085650
